2021,10,17,359,1190,74,150,0.4178,0,36,1,2,0,0,0,510,0,0
2021,10,18,368,1321,61,138,0.375,0,38,4,6,1,1,0,2082,1,1
2021,10,19,349,1321,79,141,0.404,0,24,3,3,1,1,0,3230,0,1
2021,10,20,361,1497,71,133,0.3684,0,114,20,38,2,0,1020,12743,0,1
2021,10,21,362,1314,66,140,0.3867,0,36,4,9,1,1,0,3240,0,1
2021,10,22,261,937,65,117,0.4483,0,26,4,10,1,1,0,4430,0,1
2021,10,23,296,1017,54,131,0.4426,0,36,3,5,1,1,0,2806,0,0
2021,10,24,346,1203,76,161,0.4653,0,31,3,5,1,1,0,2360,0,0
2021,10,25,334,1530,76,134,0.4012,0,119,13,37,2,0,0,9107,0,1
2021,10,26,344,1792,78,132,0.3837,0,89,12,21,2,0,1026,12870,0,1
2021,10,27,298,1388,74,121,0.406,0,54,7,11,1,1,0,4363,0,1
2021,10,28,301,1149,81,142,0.4718,0,31,4,7,1,1,0,3640,0,0
2021,10,29,306,1300,73,126,0.4118,0,64,11,22,1,1,0,7300,0,0
2021,10,30,399,1941,78,139,0.3484,0,94,14,44,2,0,1030,13410,0,0
2021,10,31,300,1267,79,125,0.4167,0,32,10,17,1,1,0,5120,0,0
2021,11,1,252,1111,76,131,0.5198,0,12,5,7,1,1,0,4150,0,0
2021,11,2,262,1029,70,122,0.4656,0,20,5,6,1,1,0,4540,0,0
2021,11,3,262,1291,76,121,0.4618,0,38,8,15,1,1,0,7580,0,1
2021,11,4,243,1284,77,109,0.4486,0,44,6,14,2,0,0,9220,0,0
2021,11,5,207,1042,81,93,0.4493,0,28,3,4,1,1,0,3140,0,0
2021,11,6,209,773,72,98,0.4689,0,10,2,3,1,1,0,2520,0,0
2021,11,7,214,984,71,71,0.3318,0,24,2,4,1,1,0,1420,0,0
2021,11,8,239,1265,70,88,0.3682,0,128,26,80,4,11,1108,26453,0,0
2021,11,9,232,844,57,97,0.4181,0,41,8,18,1,1,0,5840,0,1
2021,11,10,126,330,44,72,0.5714,0,0,0,0,0,0,0,0,0,1
2021,11,11,164,410,55,85,0.5183,0,0,0,0,0,0,0,0,1,1
2021,11,12,119,283,40,54,0.4538,0,0,0,0,0,0,0,0,0,0
2021,11,13,97,249,39,45,0.4639,0,0,0,0,0,0,0,0,0,0
2021,11,14,98,242,43,36,0.3673,0,0,0,0,0,0,0,0,0,0
2021,11,15,86,184,41,46,0.5349,0,0,0,0,0,0,0,0,0,0
2021,11,16,93,274,52,47,0.5054,0,0,0,0,0,0,0,0,0,0
2021,11,17,97,246,48,43,0.4433,0,0,0,0,0,0,0,0,0,0
2021,11,18,97,213,39,46,0.4742,0,0,0,0,0,0,0,0,1,1
2021,11,19,93,225,38,46,0.4946,0,0,0,0,0,0,0,0,0,0
2021,11,20,131,352,46,47,0.3588,0,5,0,0,0,0,0,0,0,0
2021,11,21,292,1249,75,115,0.3938,0,73,13,28,2,0,1121,10798,0,0
2021,11,22,223,901,65,90,0.4036,0,34,6,7,1,1,0,2120,0,0
2021,11,23,204,1006,79,65,0.3186,0,20,4,5,1,1,0,2339,0,1
2021,11,24,141,522,70,72,0.5106,0,12,4,6,1,1,0,6298,0,1
2021,11,25,126,365,47,64,0.5079,0,4,0,0,0,0,0,0,0,1
2021,11,26,145,682,66,59,0.4069,0,27,2,4,1,1,0,1320,0,0
2021,11,27,141,672,76,64,0.4539,0,15,4,5,1,1,0,2205,0,0
2021,11,28,147,570,62,68,0.4626,0,13,0,0,0,0,0,0,0,0
2021,11,29,126,511,67,64,0.5079,0,14,2,4,1,1,0,3720,0,1
2021,11,30,124,570,68,43,0.3468,0,18,3,6,1,1,0,7430,0,1
2021,12,1,94,353,57,42,0.4468,0,7,1,1,0,0,0,256,0,1
2021,12,2,135,673,59,45,0.3333,0,68,13,31,2,0,1202,9446,0,1
2021,12,3,140,659,62,34,0.2429,0,48,11,20,2,0,0,8690,0,1
2021,12,4,140,567,60,30,0.2143,0,24,3,3,0,0,0,1080,0,0
2021,12,5,118,385,53,31,0.2627,0,9,1,1,0,0,0,360,0,0
2021,12,6,132,447,55,48,0.3636,0,8,2,2,1,1,0,5720,0,1
2021,12,7,110,369,67,47,0.4273,0,8,1,2,1,1,0,2560,0,1
2021,12,8,89,283,62,24,0.2697,0,1,0,0,0,0,0,0,0,1
2021,12,9,92,352,49,31,0.337,0,16,1,1,0,0,0,760,0,1
2021,12,10,120,576,72,31,0.2583,0,16,1,1,0,0,0,460,0,1
2021,12,11,145,503,62,44,0.3034,0,12,0,0,0,0,0,0,0,0
2021,12,12,194,921,55,48,0.2474,0,18,3,4,0,0,0,1200,1,0
2021,12,13,134,418,61,66,0.4925,0,8,0,0,0,0,0,0,0,1
2021,12,14,143,492,59,54,0.3776,0,25,3,6,1,1,0,3171,0,1
2021,12,15,125,451,62,48,0.384,0,3,1,1,0,0,0,200,0,1
2021,12,16,114,423,49,42,0.3684,0,8,1,2,0,0,0,610,0,1
2021,12,17,135,475,59,36,0.2667,0,58,10,28,2,0,1217,10759,0,1
2021,12,18,156,579,62,32,0.2051,0,59,17,41,2,0,1218,10863,1,1
2021,12,19,140,543,53,42,0.3,0,26,10,15,1,1,0,5050,0,1
2021,12,20,118,453,67,30,0.2542,0,28,6,9,1,1,0,2960,0,1
2021,12,21,124,443,62,38,0.3065,0,17,5,10,1,1,0,3900,0,1
2021,12,22,125,356,48,36,0.288,0,8,2,3,0,0,0,1020,0,1
2021,12,23,120,345,51,32,0.2667,0,11,2,3,0,0,0,870,0,1
2021,12,24,105,317,54,34,0.3238,0,11,1,1,0,0,0,60,0,1
2021,12,25,174,569,55,54,0.3103,0,25,2,4,0,0,0,1120,0,0
2021,12,26,240,947,78,46,0.1917,0,31,7,12,1,1,0,5145,0,0
2021,12,27,182,640,78,53,0.2912,0,11,1,1,0,0,0,360,0,1
2021,12,28,125,445,62,33,0.264,0,3,0,0,0,0,0,0,0,1
2021,12,29,124,362,50,45,0.3629,0,15,0,0,0,0,0,0,0,1
2021,12,30,178,754,66,39,0.2191,0,78,12,29,2,0,1230,11880,0,0
2021,12,31,152,545,67,36,0.2368,0,43,6,10,1,1,0,3160,0,0
2022,1,1,165,521,58,51,0.3091,26,53,21,45,2,0,101,12234,1,0
2022,1,2,164,668,72,37,0.2256,33,51,6,16,1,1,0,4326,0,0
2022,1,3,146,514,73,39,0.2671,24,33,10,23,1,1,0,7300,0,1
2022,1,4,129,423,64,34,0.2636,19,24,4,9,1,1,0,2690,0,1
2022,1,5,190,937,67,50,0.2632,42,51,10,27,2,0,104,10627,0,1
2022,1,6,192,907,61,45,0.2344,41,46,2,3,0,0,0,844,0,1
2022,1,7,180,659,65,46,0.2556,32,28,8,15,1,1,0,6130,0,1
2022,1,8,160,535,69,41,0.2562,28,15,1,1,0,0,0,460,0,1
2022,1,9,184,687,70,46,0.25,28,19,1,2,0,0,0,1060,0,1
2022,1,10,180,975,74,48,0.2667,36,89,21,34,3,11,110,21534,0,1
2022,1,11,198,809,62,48,0.2424,38,64,12,30,2,0,0,8921,0,1
2022,1,12,173,704,67,41,0.237,38,39,9,17,1,1,0,5849,0,1
2022,1,13,165,607,58,49,0.297,32,34,8,14,1,1,0,4630,0,1
2022,1,14,139,504,57,38,0.2734,19,27,8,19,1,1,0,6716,0,1
2022,1,15,145,565,48,29,0.2,30,15,2,2,1,1,0,1370,0,1
2022,1,16,173,669,57,49,0.2832,27,35,6,6,1,1,0,2006,0,1
2022,1,17,245,918,75,66,0.2694,35,28,2,3,0,0,0,870,0,1
2022,1,18,251,988,69,65,0.259,24,36,12,20,1,1,0,8382,1,1
2022,1,19,171,728,73,33,0.193,20,58,13,23,2,0,120,9343,0,1
2022,1,20,149,471,49,56,0.3758,11,37,9,26,1,1,0,7533,0,1
2022,1,21,141,579,58,32,0.227,20,36,8,11,1,1,0,3230,0,1
2022,1,22,139,589,70,38,0.2734,26,31,9,16,1,1,0,8446,0,1
2022,1,23,130,426,47,38,0.2923,25,6,0,0,0,0,0,0,0,1
2022,1,24,129,484,61,30,0.2326,21,16,1,1,0,0,0,310,0,1
2022,1,25,118,425,47,39,0.3305,18,15,0,0,0,0,0,0,0,1
2022,1,26,95,364,53,29,0.3053,17,8,0,0,0,0,0,0,0,1
2022,1,27,88,315,44,22,0.25,10,15,0,0,0,0,0,0,0,1
2022,1,28,96,318,51,23,0.2396,16,1,0,0,0,0,0,0,0,1
2022,1,29,272,797,60,95,0.3493,29,30,12,14,1,1,0,6076,0,1
2022,1,30,300,1197,49,72,0.24,54,65,16,17,1,1,0,8198,0,1
2022,1,31,240,815,65,68,0.2833,43,51,10,17,1,1,0,8475,0,1
2022,2,1,232,882,54,61,0.2629,35,32,10,14,1,1,0,6580,0,0
2022,2,2,331,1077,60,88,0.2659,31,45,18,24,2,11,202,12138,1,0
2022,2,3,205,750,63,72,0.3512,26,36,12,15,1,1,0,7318,0,0
2022,2,4,237,818,67,78,0.3291,39,18,3,3,1,1,0,1733,0,0
2022,2,5,283,781,56,85,0.3004,45,47,13,15,1,1,0,7192,0,0
2022,2,6,284,871,56,81,0.2852,46,32,9,13,1,1,0,6400,0,0
2022,2,7,275,1004,57,91,0.3309,43,33,12,12,1,1,0,5988,0,1
